diagnosis,symptom,frequency
Visual disturbances and blindness,numbness,0.05059920106524634
Visual disturbances and blindness,insomnia,0.02663115845539281
Visual disturbances and blindness,eye pain,0.004660452729693742
Visual disturbances and blindness,diarrhea,0.06657789613848203
Visual disturbances and blindness,back pain,0.02996005326231691
Visual disturbances and blindness,abdominal pain,0.07256990679094541
Visual disturbances and blindness,dizziness,0.0426098535286285
Visual disturbances and blindness,shoulder pain,0.005326231691078562
Visual disturbances and blindness,cough,0.0758988015978695
Visual disturbances and blindness,pelvic pain,0.0006657789613848203
Visual disturbances and blindness,hip pain,0.0039946737683089215
Visual disturbances and blindness,chills,0.07390146471371505
Visual disturbances and blindness,blood clots,0.011318242343541944
Visual disturbances and blindness,shortness of breath,0.07390146471371505
Visual disturbances and blindness,wheezing,0.02596537949400799
Visual disturbances and blindness,nausea,0.09454061251664447
Visual disturbances and blindness,vomiting,0.08189081225033289
Visual disturbances and blindness,fatigue,0.023968042609853527
Visual disturbances and blindness,throat pain,0.0006657789613848203
Visual disturbances and blindness,runny nose,0.003328894806924101
Visual disturbances and blindness,joint pain,0.002663115845539281
Visual disturbances and blindness,neck pain,0.010652463382157125
Visual disturbances and blindness,night sweats,0.02862849533954727
Visual disturbances and blindness,leg swelling,0.006657789613848202
Visual disturbances and blindness,foot pain,0.0019973368841544607
Visual disturbances and blindness,leg pain,0.004660452729693742
Visual disturbances and blindness,memory loss,0.005326231691078562
Visual disturbances and blindness,nasal congestion,0.0019973368841544607
Visual disturbances and blindness,elbow pain,0.0013315579227696406
Visual disturbances and blindness,vaginal dryness,0.0006657789613848203
Visual disturbances and blindness,rectal bleeding,0.0013315579227696406
Visual disturbances and blindness,painful urination,0.0006657789613848203
Visual disturbances and blindness,coughing up blood,0.0006657789613848203
Visual disturbances and blindness,groin pain,0.0013315579227696406
Visual disturbances and blindness,arm pain,0.0039946737683089215
Visual disturbances and blindness,heel pain,0.0006657789613848203
Visual disturbances and blindness,vaginal bleeding,0.0006657789613848203
Other infectious diseases,fever,0.0975609756097561
Other infectious diseases,chills,0.0975609756097561
Other infectious diseases,diarrhea,0.12195121951219512
Other infectious diseases,abdominal pain,0.07317073170731707
Other infectious diseases,shortness of breath,0.04878048780487805
Other infectious diseases,vomiting,0.0975609756097561
Other infectious diseases,cough,0.04878048780487805
Other infectious diseases,headache,0.024390243902439025
Other infectious diseases,insomnia,0.0975609756097561
Other infectious diseases,nausea,0.0975609756097561
Other infectious diseases,dizziness,0.024390243902439025
Other infectious diseases,numbness,0.04878048780487805
Other infectious diseases,vaginal bleeding,0.024390243902439025
Other infectious diseases,neck pain,0.024390243902439025
Other infectious diseases,night sweats,0.024390243902439025
Other infectious diseases,fatigue,0.024390243902439025
Other infectious diseases,foot pain,0.024390243902439025
Renal tubulo-interstitial diseases,diarrhea,0.1012987012987013
Renal tubulo-interstitial diseases,headache,0.04155844155844156
Renal tubulo-interstitial diseases,shortness of breath,0.06233766233766234
Renal tubulo-interstitial diseases,abdominal pain,0.1038961038961039
Renal tubulo-interstitial diseases,nausea,0.11038961038961038
Renal tubulo-interstitial diseases,chills,0.08441558441558442
Renal tubulo-interstitial diseases,back pain,0.04025974025974026
Renal tubulo-interstitial diseases,vomiting,0.07922077922077922
Renal tubulo-interstitial diseases,fever,0.1012987012987013
Renal tubulo-interstitial diseases,night sweats,0.016883116883116882
Renal tubulo-interstitial diseases,cough,0.07012987012987013
Renal tubulo-interstitial diseases,insomnia,0.033766233766233764
Renal tubulo-interstitial diseases,leg pain,0.006493506493506494
Renal tubulo-interstitial diseases,dizziness,0.02012987012987013
Renal tubulo-interstitial diseases,numbness,0.00909090909090909
Renal tubulo-interstitial diseases,blood clots,0.01103896103896104
Renal tubulo-interstitial diseases,groin pain,0.0025974025974025974
Renal tubulo-interstitial diseases,neck pain,0.004545454545454545
Renal tubulo-interstitial diseases,coughing up blood,0.0012987012987012987
Renal tubulo-interstitial diseases,fatigue,0.02987012987012987
Renal tubulo-interstitial diseases,joint pain,0.003246753246753247
Renal tubulo-interstitial diseases,wheezing,0.022727272727272728
Renal tubulo-interstitial diseases,kidney pain,0.001948051948051948
Renal tubulo-interstitial diseases,ankle pain,0.0012987012987012987
Renal tubulo-interstitial diseases,leg swelling,0.005844155844155844
Renal tubulo-interstitial diseases,hip pain,0.003246753246753247
Renal tubulo-interstitial diseases,pelvic pain,0.0025974025974025974
Renal tubulo-interstitial diseases,frequent urination,0.0006493506493506494
Renal tubulo-interstitial diseases,nosebleeds,0.0006493506493506494
Renal tubulo-interstitial diseases,foot pain,0.003246753246753247
Renal tubulo-interstitial diseases,eye pain,0.0012987012987012987
Renal tubulo-interstitial diseases,shoulder pain,0.003246753246753247
Renal tubulo-interstitial diseases,rectal bleeding,0.003246753246753247
Renal tubulo-interstitial diseases,vaginal bleeding,0.007142857142857143
Renal tubulo-interstitial diseases,vaginal discharge,0.003896103896103896
Renal tubulo-interstitial diseases,painful urination,0.0012987012987012987
Renal tubulo-interstitial diseases,nipple discharge,0.0006493506493506494
Renal tubulo-interstitial diseases,frequent bowel movements,0.0006493506493506494
Renal tubulo-interstitial diseases,throat pain,0.001948051948051948
Renal tubulo-interstitial diseases,leg cramps,0.0006493506493506494
Hernia,fever,0.1033013844515442
Hernia,chills,0.09158679446219382
Hernia,nausea,0.10543130990415335
Hernia,diarrhea,0.09052183173588925
Hernia,abdominal pain,0.10223642172523961
Hernia,dizziness,0.025026624068157616
Hernia,vomiting,0.11075612353567625
Hernia,cough,0.08839190628328009
Hernia,numbness,0.010649627263045794
Hernia,shortness of breath,0.08626198083067092
Hernia,blood clots,0.007454739084132056
Hernia,leg swelling,0.007454739084132056
Hernia,back pain,0.027156549520766772
Hernia,headache,0.026091586794462194
Hernia,insomnia,0.01757188498402556
Hernia,nasal congestion,0.003194888178913738
Hernia,fatigue,0.01650692225772098
Hernia,leg pain,0.001597444089456869
Hernia,groin pain,0.004792332268370607
Hernia,neck pain,0.005857294994675187
Hernia,arm pain,0.0005324813631522897
Hernia,hip pain,0.003727369542066028
Hernia,night sweats,0.010649627263045794
Hernia,ankle pain,0.0010649627263045794
Hernia,foot pain,0.0005324813631522897
Hernia,wheezing,0.03194888178913738
Hernia,frequent bowel movements,0.0010649627263045794
Hernia,joint pain,0.0026624068157614484
Hernia,frequent urination,0.0005324813631522897
Hernia,leg cramps,0.0010649627263045794
Hernia,rectal bleeding,0.001597444089456869
Hernia,vaginal bleeding,0.001597444089456869
Hernia,unexplained weight loss,0.0026624068157614484
Hernia,shoulder pain,0.003194888178913738
Hernia,coughing up blood,0.0005324813631522897
Hernia,nipple discharge,0.0005324813631522897
Hernia,vaginal discharge,0.0010649627263045794
Hernia,testicle pain,0.0005324813631522897
Hernia,elbow pain,0.0005324813631522897
Hernia,pelvic pain,0.0005324813631522897
Hernia,throat pain,0.0005324813631522897
Hernia,nosebleeds,0.0005324813631522897
Hernia,muscle pain,0.0005324813631522897
Other diseases of upper respiratory tract,fever,0.07520325203252033
Other diseases of upper respiratory tract,chills,0.08807588075880758
Other diseases of upper respiratory tract,nausea,0.08536585365853659
Other diseases of upper respiratory tract,diarrhea,0.07113821138211382
Other diseases of upper respiratory tract,abdominal pain,0.07181571815718157
Other diseases of upper respiratory tract,shortness of breath,0.09417344173441734
Other diseases of upper respiratory tract,vomiting,0.07655826558265583
Other diseases of upper respiratory tract,wheezing,0.05623306233062331
Other diseases of upper respiratory tract,cough,0.10094850948509485
Other diseases of upper respiratory tract,headache,0.04200542005420054
Other diseases of upper respiratory tract,back pain,0.034552845528455285
Other diseases of upper respiratory tract,night sweats,0.023712737127371274
Other diseases of upper respiratory tract,leg swelling,0.012195121951219513
Other diseases of upper respiratory tract,leg pain,0.0040650406504065045
Other diseases of upper respiratory tract,shoulder pain,0.0033875338753387536
Other diseases of upper respiratory tract,neck pain,0.016937669376693765
Other diseases of upper respiratory tract,dizziness,0.028455284552845527
Other diseases of upper respiratory tract,numbness,0.018292682926829267
Other diseases of upper respiratory tract,insomnia,0.03184281842818428
Other diseases of upper respiratory tract,nasal congestion,0.006775067750677507
Other diseases of upper respiratory tract,eye pain,0.0027100271002710027
Other diseases of upper respiratory tract,frequent urination,0.0013550135501355014
Other diseases of upper respiratory tract,fatigue,0.01964769647696477
Other diseases of upper respiratory tract,elbow pain,0.0006775067750677507
Other diseases of upper respiratory tract,blood clots,0.0047425474254742545
Other diseases of upper respiratory tract,runny nose,0.0027100271002710027
Other diseases of upper respiratory tract,muscle pain,0.0006775067750677507
Other diseases of upper respiratory tract,hip pain,0.0033875338753387536
Other diseases of upper respiratory tract,vaginal dryness,0.0006775067750677507
Other diseases of upper respiratory tract,ankle pain,0.0006775067750677507
Other diseases of upper respiratory tract,joint pain,0.0033875338753387536
Other diseases of upper respiratory tract,throat pain,0.007452574525745257
Other diseases of upper respiratory tract,vaginal bleeding,0.0013550135501355014
Other diseases of upper respiratory tract,vaginal discharge,0.0013550135501355014
Other diseases of upper respiratory tract,breast rash,0.0006775067750677507
Other diseases of upper respiratory tract,coughing up blood,0.0013550135501355014
Other diseases of upper respiratory tract,foot pain,0.0006775067750677507
Other diseases of upper respiratory tract,unexplained weight loss,0.0006775067750677507
Other diseases of upper respiratory tract,leg cramps,0.0006775067750677507
Other diseases of upper respiratory tract,painful urination,0.0006775067750677507
Other diseases of upper respiratory tract,pelvic pain,0.0006775067750677507
Other diseases of upper respiratory tract,red eye,0.0006775067750677507
Other diseases of upper respiratory tract,memory loss,0.0006775067750677507
Other diseases of upper respiratory tract,arm pain,0.0006775067750677507
Other osteopathies,fever,0.10504201680672269
Other osteopathies,chills,0.12815126050420167
Other osteopathies,runny nose,0.0010504201680672268
Other osteopathies,diarrhea,0.05357142857142857
